storm_id,source_file,storm_name,timestamp,t_hours,lng,lat,wind_speed,pressure
2020-0001,CH2020BST.txt,VONGFONG,2020-05-17T12:00:00Z,204,122.1,21.8,13,1002
2020-0001,CH2020BST.txt,VONGFONG,2020-05-17T18:00:00Z,210,123.1,22.2,13,1002
2020-0001,CH2020BST.txt,VONGFONG,2020-05-18T00:00:00Z,216,124.6,22.6,13,1002
2020-0002,CH2020BST.txt,NURI,2020-06-10T00:00:00Z,0,125.7,11.8,10,1008
2020-0002,CH2020BST.txt,NURI,2020-06-10T06:00:00Z,6,124.9,12.4,13,1006
2020-0002,CH2020BST.txt,NURI,2020-06-10T12:00:00Z,12,124.5,13.0,13,1006
2020-0002,CH2020BST.txt,NURI,2020-06-10T18:00:00Z,18,124.3,13.7,13,1004
2020-0002,CH2020BST.txt,NURI,2020-06-11T00:00:00Z,24,123.5,14.2,13,1004
2020-0002,CH2020BST.txt,NURI,2020-06-11T06:00:00Z,30,122.6,14.5,13,1004
2020-0002,CH2020BST.txt,NURI,2020-06-11T12:00:00Z,36,121.8,14.9,15,1002
2020-0002,CH2020BST.txt,NURI,2020-06-11T18:00:00Z,42,120.7,15.4,15,1002
2020-0002,CH2020BST.txt,NURI,2020-06-12T00:00:00Z,48,119.7,16.0,15,1002
2020-0002,CH2020BST.txt,NURI,2020-06-12T06:00:00Z,54,118.3,16.5,15,1000
2020-0002,CH2020BST.txt,NURI,2020-06-12T12:00:00Z,60,117.3,16.9,18,998
2020-0002,CH2020BST.txt,NURI,2020-06-12T18:00:00Z,66,116.3,17.5,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-13T00:00:00Z,72,115.8,18.2,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-13T03:00:00Z,75,115.5,18.9,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-13T06:00:00Z,78,115.1,19.5,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-13T09:00:00Z,81,114.7,20.1,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-13T12:00:00Z,84,114.2,20.3,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-13T15:00:00Z,87,113.8,20.4,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-13T18:00:00Z,90,113.2,20.7,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-13T21:00:00Z,93,112.6,21.2,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-14T00:00:00Z,96,112.1,21.6,20,995
2020-0002,CH2020BST.txt,NURI,2020-06-14T03:00:00Z,99,111.7,21.8,18,995
2020-0002,CH2020BST.txt,NURI,2020-06-14T06:00:00Z,102,111.1,22.1,15,998
2020-0002,CH2020BST.txt,NURI,2020-06-14T09:00:00Z,105,110.3,22.6,13,1002
2020-0002,CH2020BST.txt,NURI,2020-06-14T12:00:00Z,108,109.4,23.1,10,1005
2020-0003,CH2020BST.txt,SINLAKU,2020-07-31T06:00:00Z,0,113.5,16.9,13,998
2020-0003,CH2020BST.txt,SINLAKU,2020-07-31T09:00:00Z,3,113.0,17.0,13,998
2020-0003,CH2020BST.txt,SINLAKU,2020-07-31T12:00:00Z,6,112.5,17.1,13,996
2020-0003,CH2020BST.txt,SINLAKU,2020-07-31T15:00:00Z,9,111.9,17.3,13,996
2020-0003,CH2020BST.txt,SINLAKU,2020-07-31T18:00:00Z,12,111.3,17.8,13,996
2020-0003,CH2020BST.txt,SINLAKU,2020-07-31T21:00:00Z,15,110.9,18.4,13,995
2020-0003,CH2020BST.txt,SINLAKU,2020-08-01T00:00:00Z,18,110.4,18.9,13,995
2020-0003,CH2020BST.txt,SINLAKU,2020-08-01T03:00:00Z,21,109.5,18.9,13,995
2020-0003,CH2020BST.txt,SINLAKU,2020-08-01T06:00:00Z,24,108.7,19.0,13,994
2020-0003,CH2020BST.txt,SINLAKU,2020-08-01T12:00:00Z,30,107.7,19.0,18,992
2020-0003,CH2020BST.txt,SINLAKU,2020-08-01T18:00:00Z,36,107.1,19.2,18,992
2020-0003,CH2020BST.txt,SINLAKU,2020-08-02T00:00:00Z,42,106.5,19.5,18,992
2020-0003,CH2020BST.txt,SINLAKU,2020-08-02T06:00:00Z,48,105.9,19.7,18,992
2020-0003,CH2020BST.txt,SINLAKU,2020-08-02T12:00:00Z,54,104.6,19.7,15,994
2020-0003,CH2020BST.txt,SINLAKU,2020-08-02T18:00:00Z,60,103.4,19.6,13,996
2020-0003,CH2020BST.txt,SINLAKU,2020-08-03T00:00:00Z,66,101.9,19.4,13,996
2020-0004,CH2020BST.txt,HAGUPIT,2020-07-31T18:00:00Z,0,129.5,18.9,13,1005
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-01T00:00:00Z,6,128.9,20.0,13,1005
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-01T06:00:00Z,12,127.9,20.8,15,1002
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-01T12:00:00Z,18,126.9,21.3,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-01T18:00:00Z,24,126.0,21.9,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-02T00:00:00Z,30,125.1,22.6,20,995
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-02T06:00:00Z,36,124.5,23.1,23,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-02T12:00:00Z,42,124.2,23.6,23,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-02T18:00:00Z,48,123.9,24.1,25,990
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-02T21:00:00Z,51,123.6,24.5,28,988
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-03T00:00:00Z,54,123.4,25.0,30,985
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-03T03:00:00Z,57,123.0,25.6,30,985
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-03T06:00:00Z,60,122.5,26.2,33,980
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-03T09:00:00Z,63,122.1,26.5,38,970
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-03T12:00:00Z,66,121.7,26.8,42,965
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-03T15:00:00Z,69,121.4,27.2,42,965
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-03T18:00:00Z,72,121.1,27.8,42,965
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-03T21:00:00Z,75,120.8,28.3,38,970
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-04T00:00:00Z,78,120.6,28.6,28,985
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-04T03:00:00Z,81,120.6,29.0,28,985
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-04T06:00:00Z,84,120.6,29.6,25,990
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-04T09:00:00Z,87,120.6,30.1,23,995
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-04T12:00:00Z,90,120.6,30.8,23,995
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-04T15:00:00Z,93,120.6,31.6,20,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-04T18:00:00Z,96,120.5,32.5,20,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-04T21:00:00Z,99,120.5,33.5,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-05T00:00:00Z,102,120.9,34.2,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-05T06:00:00Z,108,121.5,35.2,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-05T12:00:00Z,114,122.6,36.6,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-05T18:00:00Z,120,124.6,38.3,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-06T00:00:00Z,126,128.4,40.0,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-06T06:00:00Z,132,132.3,41.4,18,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-06T12:00:00Z,138,134.7,42.3,18,995
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-06T18:00:00Z,144,137.0,43.0,20,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-07T00:00:00Z,150,139.5,43.7,20,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-07T06:00:00Z,156,142.5,44.6,20,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-07T12:00:00Z,162,145.7,46.3,20,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-07T18:00:00Z,168,148.0,47.2,20,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-08T00:00:00Z,174,150.6,48.0,20,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-08T06:00:00Z,180,153.8,48.8,20,990
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-08T12:00:00Z,186,156.4,49.5,20,988
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-08T18:00:00Z,192,158.5,49.8,20,988
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-09T00:00:00Z,198,160.4,50.1,20,988
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-09T06:00:00Z,204,162.5,50.5,18,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-09T12:00:00Z,210,164.6,50.8,18,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-09T18:00:00Z,216,166.9,51.0,18,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-10T00:00:00Z,222,169.1,51.1,18,992
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-10T06:00:00Z,228,170.8,51.1,15,995
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-10T12:00:00Z,234,172.6,51.2,15,995
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-10T18:00:00Z,240,174.0,51.5,13,995
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-11T00:00:00Z,246,175.4,51.8,13,995
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-11T06:00:00Z,252,176.8,51.9,13,998
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-11T12:00:00Z,258,178.1,52.0,13,1000
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-11T18:00:00Z,264,179.5,52.0,13,1002
2020-0004,CH2020BST.txt,HAGUPIT,2020-08-12T00:00:00Z,270,181.1,52.1,13,1002
2020-0005,CH2020BST.txt,JANGMI,2020-08-07T06:00:00Z,0,125.8,15.3,15,1000
2020-0005,CH2020BST.txt,JANGMI,2020-08-07T12:00:00Z,6,126.3,15.7,15,1000
2020-0005,CH2020BST.txt,JANGMI,2020-08-07T18:00:00Z,12,126.7,16.3,15,1000
2020-0005,CH2020BST.txt,JANGMI,2020-08-08T00:00:00Z,18,126.9,16.9,15,1000
2020-0005,CH2020BST.txt,JANGMI,2020-08-08T06:00:00Z,24,126.6,17.9,15,1000
2020-0005,CH2020BST.txt,JANGMI,2020-08-08T12:00:00Z,30,126.4,19.1,15,1000
2020-0005,CH2020BST.txt,JANGMI,2020-08-08T18:00:00Z,36,126.3,21.0,18,998
2020-0005,CH2020BST.txt,JANGMI,2020-08-09T00:00:00Z,42,126.2,23.1,18,998
2020-0005,CH2020BST.txt,JANGMI,2020-08-09T06:00:00Z,48,126.2,25.4,20,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-09T12:00:00Z,54,126.2,27.5,23,992
2020-0005,CH2020BST.txt,JANGMI,2020-08-09T18:00:00Z,60,126.6,29.7,23,992
2020-0005,CH2020BST.txt,JANGMI,2020-08-10T00:00:00Z,66,127.6,32.1,23,992
2020-0005,CH2020BST.txt,JANGMI,2020-08-10T06:00:00Z,72,128.8,34.8,20,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-10T12:00:00Z,78,130.1,37.3,20,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-10T18:00:00Z,84,132.0,39.8,18,998
2020-0005,CH2020BST.txt,JANGMI,2020-08-11T00:00:00Z,90,135.9,42.7,18,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-11T06:00:00Z,96,139.4,44.6,18,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-11T12:00:00Z,102,143.7,46.4,15,998
2020-0005,CH2020BST.txt,JANGMI,2020-08-11T18:00:00Z,108,148.4,47.4,15,998
2020-0005,CH2020BST.txt,JANGMI,2020-08-12T00:00:00Z,114,152.0,47.5,15,998
2020-0005,CH2020BST.txt,JANGMI,2020-08-12T06:00:00Z,120,153.6,48.0,15,998
2020-0005,CH2020BST.txt,JANGMI,2020-08-12T12:00:00Z,126,155.3,48.6,15,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-12T18:00:00Z,132,157.3,49.0,15,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-13T00:00:00Z,138,158.8,49.3,15,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-13T06:00:00Z,144,159.5,49.6,15,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-13T12:00:00Z,150,160.3,49.4,15,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-13T18:00:00Z,156,161.2,49.2,15,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-14T00:00:00Z,162,162.1,49.1,15,995
2020-0005,CH2020BST.txt,JANGMI,2020-08-14T06:00:00Z,168,162.2,49.7,15,995
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-09T00:00:00Z,0,117.9,15.2,13,1004
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-09T06:00:00Z,6,118.1,16.0,13,1004
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-09T12:00:00Z,12,118.4,16.8,15,1002
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-09T18:00:00Z,18,118.5,17.7,15,1002
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-10T00:00:00Z,24,118.5,19.0,18,1000
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-10T03:00:00Z,27,118.5,19.6,18,1000
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-10T06:00:00Z,30,118.6,20.3,20,998
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-10T09:00:00Z,33,118.6,20.9,23,995
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-10T12:00:00Z,36,118.5,21.6,25,990
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-10T15:00:00Z,39,118.4,22.2,25,990
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-10T18:00:00Z,42,118.2,22.9,28,985
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-10T21:00:00Z,45,118.0,23.5,33,980
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-11T00:00:00Z,48,117.8,24.1,38,975
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-11T03:00:00Z,51,117.5,24.7,23,995
2020-0006,CH2020BST.txt,MEKKHALA,2020-08-11T06:00:00Z,54,117.0,25.5,15,1002
2020-0007,CH2020BST.txt,,2020-08-09T00:00:00Z,0,148.8,25.6,13,1014
2020-0007,CH2020BST.txt,,2020-08-09T06:00:00Z,6,148.3,25.9,13,1014
2020-0007,CH2020BST.txt,,2020-08-09T12:00:00Z,12,147.7,26.0,15,1012
2020-0007,CH2020BST.txt,,2020-08-09T18:00:00Z,18,147.0,26.1,15,1012
2020-0007,CH2020BST.txt,,2020-08-10T00:00:00Z,24,146.2,26.1,15,1012
2020-0007,CH2020BST.txt,,2020-08-10T06:00:00Z,30,145.3,26.2,15,1012
2020-0007,CH2020BST.txt,,2020-08-10T12:00:00Z,36,144.1,26.3,15,1012
2020-0007,CH2020BST.txt,,2020-08-10T18:00:00Z,42,142.8,26.4,13,1012
2020-0007,CH2020BST.txt,,2020-08-11T00:00:00Z,48,141.5,26.6,13,1012
2020-0007,CH2020BST.txt,,2020-08-11T06:00:00Z,54,140.5,26.6,13,1012
2020-0007,CH2020BST.txt,,2020-08-11T12:00:00Z,60,139.3,26.5,13,1012
2020-0007,CH2020BST.txt,,2020-08-11T18:00:00Z,66,137.9,26.5,13,1012
2020-0007,CH2020BST.txt,,2020-08-12T00:00:00Z,72,136.6,26.2,13,1012
2020-0007,CH2020BST.txt,,2020-08-12T06:00:00Z,78,135.4,25.8,13,1012
2020-0007,CH2020BST.txt,,2020-08-12T12:00:00Z,84,134.2,25.3,13,1012
2020-0007,CH2020BST.txt,,2020-08-12T18:00:00Z,90,133.0,24.8,13,1012
2020-0007,CH2020BST.txt,,2020-08-13T00:00:00Z,96,131.7,24.1,13,1012
2020-0008,CH2020BST.txt,HIGOS,2020-08-16T06:00:00Z,0,123.2,17.5,13,1006
2020-0008,CH2020BST.txt,HIGOS,2020-08-16T12:00:00Z,6,123.2,17.5,13,1006
2020-0008,CH2020BST.txt,HIGOS,2020-08-16T18:00:00Z,12,122.6,18.3,13,1006
2020-0008,CH2020BST.txt,HIGOS,2020-08-17T00:00:00Z,18,122.0,18.8,13,1006
2020-0008,CH2020BST.txt,HIGOS,2020-08-17T06:00:00Z,24,120.8,19.2,13,1006
2020-0008,CH2020BST.txt,HIGOS,2020-08-17T12:00:00Z,30,119.7,19.5,15,1004
2020-0008,CH2020BST.txt,HIGOS,2020-08-17T18:00:00Z,36,118.5,19.9,15,1004
2020-0008,CH2020BST.txt,HIGOS,2020-08-18T00:00:00Z,42,117.0,20.3,18,998
2020-0008,CH2020BST.txt,HIGOS,2020-08-18T03:00:00Z,45,116.4,20.4,20,995
2020-0008,CH2020BST.txt,HIGOS,2020-08-18T06:00:00Z,48,115.8,20.7,23,990
2020-0008,CH2020BST.txt,HIGOS,2020-08-18T09:00:00Z,51,115.3,20.9,28,982
2020-0008,CH2020BST.txt,HIGOS,2020-08-18T12:00:00Z,54,114.8,21.1,33,975
2020-0008,CH2020BST.txt,HIGOS,2020-08-18T15:00:00Z,57,114.3,21.3,33,975
2020-0008,CH2020BST.txt,HIGOS,2020-08-18T18:00:00Z,60,113.8,21.6,35,970
2020-0008,CH2020BST.txt,HIGOS,2020-08-18T21:00:00Z,63,113.5,21.9,35,970
2020-0008,CH2020BST.txt,HIGOS,2020-08-19T00:00:00Z,66,113.1,22.2,30,980
2020-0008,CH2020BST.txt,HIGOS,2020-08-19T03:00:00Z,69,112.7,22.6,23,992
2020-0008,CH2020BST.txt,HIGOS,2020-08-19T06:00:00Z,72,112.2,23.0,20,995
2020-0008,CH2020BST.txt,HIGOS,2020-08-19T09:00:00Z,75,111.5,23.5,18,998
2020-0008,CH2020BST.txt,HIGOS,2020-08-19T12:00:00Z,78,110.9,23.9,15,1000
2020-0008,CH2020BST.txt,HIGOS,2020-08-19T15:00:00Z,81,110.4,24.4,13,1004
2020-0009,CH2020BST.txt,BAVI,2020-08-21T00:00:00Z,0,123.3,20.5,13,1002
2020-0009,CH2020BST.txt,BAVI,2020-08-21T06:00:00Z,6,123.5,21.3,13,1002
2020-0009,CH2020BST.txt,BAVI,2020-08-21T12:00:00Z,12,123.3,21.9,15,1000
2020-0009,CH2020BST.txt,BAVI,2020-08-21T18:00:00Z,18,122.9,22.5,15,1000
2020-0009,CH2020BST.txt,BAVI,2020-08-22T00:00:00Z,24,122.6,23.3,18,998
2020-0009,CH2020BST.txt,BAVI,2020-08-22T06:00:00Z,30,123.0,24.3,23,992
2020-0009,CH2020BST.txt,BAVI,2020-08-22T12:00:00Z,36,123.7,25.2,28,985
2020-0009,CH2020BST.txt,BAVI,2020-08-22T18:00:00Z,42,123.8,25.8,28,985
2020-0009,CH2020BST.txt,BAVI,2020-08-23T00:00:00Z,48,123.9,26.3,28,985
2020-0009,CH2020BST.txt,BAVI,2020-08-23T06:00:00Z,54,124.3,26.7,30,980
2020-0009,CH2020BST.txt,BAVI,2020-08-23T12:00:00Z,60,124.9,27.0,30,980
2020-0009,CH2020BST.txt,BAVI,2020-08-23T18:00:00Z,66,125.5,27.2,33,975
2020-0009,CH2020BST.txt,BAVI,2020-08-24T00:00:00Z,72,126.2,27.3,35,970
2020-0009,CH2020BST.txt,BAVI,2020-08-24T06:00:00Z,78,126.5,27.9,35,970
2020-0009,CH2020BST.txt,BAVI,2020-08-24T12:00:00Z,84,126.2,28.4,38,965
2020-0009,CH2020BST.txt,BAVI,2020-08-24T18:00:00Z,90,126.0,28.7,40,960
2020-0009,CH2020BST.txt,BAVI,2020-08-25T00:00:00Z,96,125.8,29.1,40,960
2020-0009,CH2020BST.txt,BAVI,2020-08-25T06:00:00Z,102,125.4,29.9,42,955
2020-0009,CH2020BST.txt,BAVI,2020-08-25T12:00:00Z,108,125.0,30.6,42,955
2020-0009,CH2020BST.txt,BAVI,2020-08-25T18:00:00Z,114,124.7,31.4,42,955
2020-0009,CH2020BST.txt,BAVI,2020-08-26T00:00:00Z,120,124.5,32.4,45,950
2020-0009,CH2020BST.txt,BAVI,2020-08-26T06:00:00Z,126,124.4,33.6,45,950
2020-0009,CH2020BST.txt,BAVI,2020-08-26T12:00:00Z,132,124.5,35.1,42,955
2020-0009,CH2020BST.txt,BAVI,2020-08-26T18:00:00Z,138,124.6,37.0,38,965
2020-0009,CH2020BST.txt,BAVI,2020-08-27T00:00:00Z,144,124.7,39.2,30,980
2020-0009,CH2020BST.txt,BAVI,2020-08-27T06:00:00Z,150,125.5,42.2,20,990
2020-0009,CH2020BST.txt,BAVI,2020-08-27T12:00:00Z,156,126.0,44.2,15,998
2020-0009,CH2020BST.txt,BAVI,2020-08-27T18:00:00Z,162,126.9,45.5,13,998
2020-0009,CH2020BST.txt,BAVI,2020-08-28T00:00:00Z,168,127.0,46.0,13,1002
2020-0010,CH2020BST.txt,MAYSAK,2020-08-28T00:00:00Z,0,130.9,17.2,15,1000
2020-0010,CH2020BST.txt,MAYSAK,2020-08-28T06:00:00Z,6,130.3,17.0,15,1000
2020-0010,CH2020BST.txt,MAYSAK,2020-08-28T12:00:00Z,12,129.9,16.6,18,998
2020-0010,CH2020BST.txt,MAYSAK,2020-08-28T18:00:00Z,18,129.6,16.4,18,998
2020-0010,CH2020BST.txt,MAYSAK,2020-08-29T00:00:00Z,24,129.3,16.4,25,990
2020-0010,CH2020BST.txt,MAYSAK,2020-08-29T06:00:00Z,30,129.0,16.6,25,990
2020-0010,CH2020BST.txt,MAYSAK,2020-08-29T12:00:00Z,36,128.9,16.8,28,985
2020-0010,CH2020BST.txt,MAYSAK,2020-08-29T18:00:00Z,42,128.9,17.0,33,975
2020-0010,CH2020BST.txt,MAYSAK,2020-08-30T00:00:00Z,48,129.0,17.4,38,965
2020-0010,CH2020BST.txt,MAYSAK,2020-08-30T06:00:00Z,54,129.0,18.5,38,965
2020-0010,CH2020BST.txt,MAYSAK,2020-08-30T12:00:00Z,60,129.0,19.6,42,955
2020-0010,CH2020BST.txt,MAYSAK,2020-08-30T18:00:00Z,66,128.8,20.9,42,955
2020-0010,CH2020BST.txt,MAYSAK,2020-08-31T00:00:00Z,72,128.5,22.5,42,955
2020-0010,CH2020BST.txt,MAYSAK,2020-08-31T06:00:00Z,78,127.6,24.2,45,950
2020-0010,CH2020BST.txt,MAYSAK,2020-08-31T12:00:00Z,84,127.1,25.1,48,945
2020-0010,CH2020BST.txt,MAYSAK,2020-08-31T18:00:00Z,90,126.5,26.1,52,940
2020-0010,CH2020BST.txt,MAYSAK,2020-09-01T00:00:00Z,96,126.1,26.9,52,940
2020-0010,CH2020BST.txt,MAYSAK,2020-09-01T06:00:00Z,102,126.1,27.6,52,940
2020-0010,CH2020BST.txt,MAYSAK,2020-09-01T12:00:00Z,108,126.3,28.4,52,940
2020-0010,CH2020BST.txt,MAYSAK,2020-09-01T18:00:00Z,114,126.6,29.4,48,945
2020-0010,CH2020BST.txt,MAYSAK,2020-09-02T00:00:00Z,120,126.9,30.5,45,950
2020-0010,CH2020BST.txt,MAYSAK,2020-09-02T06:00:00Z,126,127.2,31.7,42,955
2020-0010,CH2020BST.txt,MAYSAK,2020-09-02T12:00:00Z,132,127.9,33.3,42,955
2020-0010,CH2020BST.txt,MAYSAK,2020-09-02T18:00:00Z,138,128.7,35.4,40,960
2020-0010,CH2020BST.txt,MAYSAK,2020-09-03T00:00:00Z,144,129.4,39.1,33,970
2020-0010,CH2020BST.txt,MAYSAK,2020-09-03T06:00:00Z,150,128.8,42.7,23,975
