storm_id,source_file,storm_name,timestamp,t_hours,lng,lat,wind_speed,pressure
2016-0002,CH2016BST.txt,NEPARTAK,2016-07-09T06:00:00Z,162,118.7,24.7,20,992
2016-0002,CH2016BST.txt,NEPARTAK,2016-07-09T12:00:00Z,168,118.1,25.1,18,995
2016-0002,CH2016BST.txt,NEPARTAK,2016-07-09T18:00:00Z,174,116.9,25.8,15,996
2016-0002,CH2016BST.txt,NEPARTAK,2016-07-10T00:00:00Z,180,116.5,26.4,13,998
2016-0003,CH2016BST.txt,,2016-07-17T00:00:00Z,0,130.2,19.3,13,1002
2016-0003,CH2016BST.txt,,2016-07-17T06:00:00Z,6,129.7,20.2,15,1000
2016-0003,CH2016BST.txt,,2016-07-17T12:00:00Z,12,129.3,21.5,15,1000
2016-0003,CH2016BST.txt,,2016-07-17T18:00:00Z,18,128.8,22.7,13,1002
2016-0003,CH2016BST.txt,,2016-07-18T00:00:00Z,24,128.3,23.7,13,1002
2016-0003,CH2016BST.txt,,2016-07-18T06:00:00Z,30,128.3,24.9,13,1002
2016-0003,CH2016BST.txt,,2016-07-18T12:00:00Z,36,128.1,26.3,13,1002
2016-0003,CH2016BST.txt,,2016-07-18T18:00:00Z,42,128.1,27.2,13,1002
2016-0003,CH2016BST.txt,,2016-07-19T00:00:00Z,48,128.1,27.8,13,1002
2016-0003,CH2016BST.txt,,2016-07-19T06:00:00Z,54,128.2,28.4,13,1002
2016-0004,CH2016BST.txt,LUPIT,2016-07-22T18:00:00Z,0,151.5,24.8,13,1004
2016-0004,CH2016BST.txt,LUPIT,2016-07-23T00:00:00Z,6,152.6,25.4,13,1004
2016-0004,CH2016BST.txt,LUPIT,2016-07-23T06:00:00Z,12,154.2,26.3,15,1000
2016-0004,CH2016BST.txt,LUPIT,2016-07-23T12:00:00Z,18,155.4,27.4,15,1000
2016-0004,CH2016BST.txt,LUPIT,2016-07-23T18:00:00Z,24,156.8,28.5,18,998
2016-0004,CH2016BST.txt,LUPIT,2016-07-24T00:00:00Z,30,158.2,30.6,18,998
2016-0004,CH2016BST.txt,LUPIT,2016-07-24T06:00:00Z,36,159.3,33.0,20,995
2016-0004,CH2016BST.txt,LUPIT,2016-07-24T12:00:00Z,42,159.5,35.0,20,995
2016-0004,CH2016BST.txt,LUPIT,2016-07-24T18:00:00Z,48,159.3,37.3,18,1000
2016-0004,CH2016BST.txt,LUPIT,2016-07-25T00:00:00Z,54,159.0,40.7,18,1000
2016-0004,CH2016BST.txt,LUPIT,2016-07-25T06:00:00Z,60,157.8,44.0,18,1000
2016-0004,CH2016BST.txt,LUPIT,2016-07-25T12:00:00Z,66,156.5,45.6,15,1008
2016-0004,CH2016BST.txt,LUPIT,2016-07-25T18:00:00Z,72,155.4,46.7,15,1012
2016-0004,CH2016BST.txt,LUPIT,2016-07-26T00:00:00Z,78,154.0,47.5,10,1014
2016-0004,CH2016BST.txt,LUPIT,2016-07-26T06:00:00Z,84,152.7,48.7,10,1014
2016-0005,CH2016BST.txt,MIRINAE,2016-07-25T12:00:00Z,0,114.8,17.1,13,1002
2016-0005,CH2016BST.txt,MIRINAE,2016-07-25T18:00:00Z,6,114.0,17.3,13,1002
2016-0005,CH2016BST.txt,MIRINAE,2016-07-26T00:00:00Z,12,113.1,18.0,15,1000
2016-0005,CH2016BST.txt,MIRINAE,2016-07-26T06:00:00Z,18,112.1,18.4,20,995
2016-0005,CH2016BST.txt,MIRINAE,2016-07-26T12:00:00Z,24,111.0,18.7,28,985
2016-0005,CH2016BST.txt,MIRINAE,2016-07-26T18:00:00Z,30,109.6,18.9,23,992
2016-0005,CH2016BST.txt,MIRINAE,2016-07-27T00:00:00Z,36,108.5,19.5,18,998
2016-0005,CH2016BST.txt,MIRINAE,2016-07-27T06:00:00Z,42,107.4,19.9,23,990
2016-0005,CH2016BST.txt,MIRINAE,2016-07-27T12:00:00Z,48,106.7,20.0,30,980
2016-0005,CH2016BST.txt,MIRINAE,2016-07-27T18:00:00Z,54,106.0,20.2,23,988
2016-0005,CH2016BST.txt,MIRINAE,2016-07-28T00:00:00Z,60,105.6,20.6,20,995
2016-0005,CH2016BST.txt,MIRINAE,2016-07-28T06:00:00Z,66,105.1,21.3,15,1000
2016-0006,CH2016BST.txt,NIDA,2016-07-29T12:00:00Z,0,127.3,12.0,13,1002
2016-0006,CH2016BST.txt,NIDA,2016-07-29T18:00:00Z,6,127.1,12.9,15,1000
2016-0006,CH2016BST.txt,NIDA,2016-07-30T00:00:00Z,12,126.7,14.0,18,998
2016-0006,CH2016BST.txt,NIDA,2016-07-30T06:00:00Z,18,126.0,15.2,20,995
2016-0006,CH2016BST.txt,NIDA,2016-07-30T12:00:00Z,24,124.7,16.2,23,990
2016-0006,CH2016BST.txt,NIDA,2016-07-30T18:00:00Z,30,123.7,16.9,25,985
2016-0006,CH2016BST.txt,NIDA,2016-07-31T00:00:00Z,36,123.0,17.4,25,985
2016-0006,CH2016BST.txt,NIDA,2016-07-31T06:00:00Z,42,122.2,18.0,28,982
2016-0006,CH2016BST.txt,NIDA,2016-07-31T12:00:00Z,48,121.1,18.7,28,982
2016-0006,CH2016BST.txt,NIDA,2016-07-31T18:00:00Z,54,120.2,19.5,28,982
2016-0006,CH2016BST.txt,NIDA,2016-08-01T00:00:00Z,60,118.9,20.1,30,980
2016-0006,CH2016BST.txt,NIDA,2016-08-01T06:00:00Z,66,117.5,21.1,33,975
2016-0006,CH2016BST.txt,NIDA,2016-08-01T12:00:00Z,72,116.0,21.8,38,965
2016-0006,CH2016BST.txt,NIDA,2016-08-01T18:00:00Z,78,115.0,22.4,35,970
2016-0006,CH2016BST.txt,NIDA,2016-08-02T00:00:00Z,84,113.6,22.8,25,982
2016-0006,CH2016BST.txt,NIDA,2016-08-02T06:00:00Z,90,112.3,23.5,20,994
2016-0006,CH2016BST.txt,NIDA,2016-08-02T12:00:00Z,96,110.8,23.9,15,995
2016-0006,CH2016BST.txt,NIDA,2016-08-02T18:00:00Z,102,109.4,24.3,13,998
2016-0006,CH2016BST.txt,NIDA,2016-08-03T00:00:00Z,108,107.9,24.9,10,1000
2016-0007,CH2016BST.txt,OMAIS,2016-08-03T06:00:00Z,0,147.9,17.5,13,1002
2016-0007,CH2016BST.txt,OMAIS,2016-08-03T12:00:00Z,6,148.3,17.6,13,1002
2016-0007,CH2016BST.txt,OMAIS,2016-08-03T18:00:00Z,12,148.5,18.0,15,1000
2016-0007,CH2016BST.txt,OMAIS,2016-08-04T00:00:00Z,18,148.6,18.4,15,1000
2016-0007,CH2016BST.txt,OMAIS,2016-08-04T06:00:00Z,24,148.7,18.9,18,998
2016-0007,CH2016BST.txt,OMAIS,2016-08-04T12:00:00Z,30,148.5,19.3,18,998
2016-0007,CH2016BST.txt,OMAIS,2016-08-04T18:00:00Z,36,148.1,19.7,18,998
2016-0007,CH2016BST.txt,OMAIS,2016-08-05T00:00:00Z,42,147.7,20.4,20,995
2016-0007,CH2016BST.txt,OMAIS,2016-08-05T06:00:00Z,48,147.5,21.4,23,992
2016-0007,CH2016BST.txt,OMAIS,2016-08-05T12:00:00Z,54,147.5,22.5,25,990
2016-0007,CH2016BST.txt,OMAIS,2016-08-05T18:00:00Z,60,147.5,23.3,28,985
2016-0007,CH2016BST.txt,OMAIS,2016-08-06T00:00:00Z,66,147.6,24.3,28,985
2016-0007,CH2016BST.txt,OMAIS,2016-08-06T06:00:00Z,72,147.5,25.1,30,980
2016-0007,CH2016BST.txt,OMAIS,2016-08-06T12:00:00Z,78,147.6,26.2,30,980
2016-0007,CH2016BST.txt,OMAIS,2016-08-06T18:00:00Z,84,147.5,27.5,30,980
2016-0007,CH2016BST.txt,OMAIS,2016-08-07T00:00:00Z,90,146.9,28.7,30,980
2016-0007,CH2016BST.txt,OMAIS,2016-08-07T06:00:00Z,96,146.4,29.8,30,980
2016-0007,CH2016BST.txt,OMAIS,2016-08-07T12:00:00Z,102,145.8,30.9,28,985
2016-0007,CH2016BST.txt,OMAIS,2016-08-07T18:00:00Z,108,145.0,32.0,28,985
2016-0007,CH2016BST.txt,OMAIS,2016-08-08T00:00:00Z,114,144.4,33.3,28,985
2016-0007,CH2016BST.txt,OMAIS,2016-08-08T06:00:00Z,120,144.2,34.4,25,990
2016-0007,CH2016BST.txt,OMAIS,2016-08-08T12:00:00Z,126,144.4,35.4,25,990
2016-0007,CH2016BST.txt,OMAIS,2016-08-08T18:00:00Z,132,144.7,36.6,23,990
2016-0007,CH2016BST.txt,OMAIS,2016-08-09T00:00:00Z,138,145.7,37.9,23,990
2016-0007,CH2016BST.txt,OMAIS,2016-08-09T06:00:00Z,144,147.1,40.0,23,990
2016-0007,CH2016BST.txt,OMAIS,2016-08-09T12:00:00Z,150,148.6,41.7,20,992
2016-0007,CH2016BST.txt,OMAIS,2016-08-09T18:00:00Z,156,151.2,44.1,20,992
2016-0007,CH2016BST.txt,OMAIS,2016-08-10T00:00:00Z,162,153.2,46.4,20,988
2016-0007,CH2016BST.txt,OMAIS,2016-08-10T06:00:00Z,168,156.3,48.6,20,988
2016-0007,CH2016BST.txt,OMAIS,2016-08-10T12:00:00Z,174,159.8,50.4,20,988
2016-0007,CH2016BST.txt,OMAIS,2016-08-10T18:00:00Z,180,162.8,52.2,18,986
2016-0008,CH2016BST.txt,CONSON,2016-08-07T18:00:00Z,0,162.0,18.3,13,1002
2016-0008,CH2016BST.txt,CONSON,2016-08-08T00:00:00Z,6,161.8,17.6,13,1002
2016-0008,CH2016BST.txt,CONSON,2016-08-08T06:00:00Z,12,161.4,17.1,15,1005
2016-0008,CH2016BST.txt,CONSON,2016-08-08T12:00:00Z,18,160.8,17.0,15,1005
2016-0008,CH2016BST.txt,CONSON,2016-08-08T18:00:00Z,24,160.1,17.1,15,1005
2016-0008,CH2016BST.txt,CONSON,2016-08-09T00:00:00Z,30,159.3,17.0,18,998
2016-0008,CH2016BST.txt,CONSON,2016-08-09T06:00:00Z,36,158.7,16.9,20,995
2016-0008,CH2016BST.txt,CONSON,2016-08-09T12:00:00Z,42,157.8,17.2,20,995
2016-0008,CH2016BST.txt,CONSON,2016-08-09T18:00:00Z,48,156.9,17.9,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-10T00:00:00Z,54,156.0,18.2,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-10T06:00:00Z,60,155.2,18.6,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-10T12:00:00Z,66,154.3,18.9,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-10T18:00:00Z,72,153.9,19.6,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-11T00:00:00Z,78,153.7,20.1,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-11T06:00:00Z,84,153.9,20.5,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-11T12:00:00Z,90,154.5,21.8,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-11T18:00:00Z,96,155.4,23.6,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-12T00:00:00Z,102,155.6,25.2,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-12T06:00:00Z,108,155.6,26.3,20,992
2016-0008,CH2016BST.txt,CONSON,2016-08-12T12:00:00Z,114,155.4,27.6,20,992
2016-0008,CH2016BST.txt,CONSON,2016-08-12T18:00:00Z,120,155.3,28.8,20,992
2016-0008,CH2016BST.txt,CONSON,2016-08-13T00:00:00Z,126,155.1,29.8,20,992
2016-0008,CH2016BST.txt,CONSON,2016-08-13T06:00:00Z,132,154.2,31.7,20,992
2016-0008,CH2016BST.txt,CONSON,2016-08-13T12:00:00Z,138,153.1,32.9,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-13T18:00:00Z,144,152.2,34.0,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-14T00:00:00Z,150,151.2,35.8,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-14T06:00:00Z,156,149.6,38.1,23,990
2016-0008,CH2016BST.txt,CONSON,2016-08-14T12:00:00Z,162,147.8,40.4,20,990
2016-0008,CH2016BST.txt,CONSON,2016-08-14T18:00:00Z,168,146.1,42.3,20,990
2016-0008,CH2016BST.txt,CONSON,2016-08-15T00:00:00Z,174,145.6,43.8,20,990
2016-0008,CH2016BST.txt,CONSON,2016-08-15T06:00:00Z,180,145.8,46.3,18,994
2016-0008,CH2016BST.txt,CONSON,2016-08-15T12:00:00Z,186,145.4,48.8,18,996
2016-0008,CH2016BST.txt,CONSON,2016-08-15T18:00:00Z,192,144.0,53.2,15,998
2016-0009,CH2016BST.txt,CHANTHU,2016-08-13T00:00:00Z,0,139.8,17.6,13,1002
2016-0009,CH2016BST.txt,CHANTHU,2016-08-13T06:00:00Z,6,140.6,18.6,15,1000
2016-0009,CH2016BST.txt,CHANTHU,2016-08-13T12:00:00Z,12,141.3,19.3,15,1000
2016-0009,CH2016BST.txt,CHANTHU,2016-08-13T18:00:00Z,18,142.0,20.0,18,998
2016-0009,CH2016BST.txt,CHANTHU,2016-08-14T00:00:00Z,24,142.9,21.0,18,998
2016-0009,CH2016BST.txt,CHANTHU,2016-08-14T06:00:00Z,30,143.9,22.8,20,995
2016-0009,CH2016BST.txt,CHANTHU,2016-08-14T12:00:00Z,36,144.4,24.3,20,995
2016-0009,CH2016BST.txt,CHANTHU,2016-08-14T18:00:00Z,42,144.7,25.4,23,988
2016-0009,CH2016BST.txt,CHANTHU,2016-08-15T00:00:00Z,48,144.7,26.7,23,988
2016-0009,CH2016BST.txt,CHANTHU,2016-08-15T06:00:00Z,54,144.4,27.9,23,988
2016-0009,CH2016BST.txt,CHANTHU,2016-08-15T12:00:00Z,60,143.9,29.1,20,990
2016-0009,CH2016BST.txt,CHANTHU,2016-08-15T18:00:00Z,66,143.0,30.3,20,990
2016-0009,CH2016BST.txt,CHANTHU,2016-08-16T00:00:00Z,72,142.3,31.7,23,988
2016-0009,CH2016BST.txt,CHANTHU,2016-08-16T06:00:00Z,78,141.5,33.1,23,988
2016-0009,CH2016BST.txt,CHANTHU,2016-08-16T12:00:00Z,84,141.1,34.3,23,988
2016-0009,CH2016BST.txt,CHANTHU,2016-08-16T18:00:00Z,90,141.2,35.7,23,988
2016-0009,CH2016BST.txt,CHANTHU,2016-08-17T00:00:00Z,96,141.6,37.7,23,988
2016-0009,CH2016BST.txt,CHANTHU,2016-08-17T06:00:00Z,102,142.5,40.8,20,990
2016-0009,CH2016BST.txt,CHANTHU,2016-08-17T12:00:00Z,108,143.1,44.3,20,990
2016-0009,CH2016BST.txt,CHANTHU,2016-08-17T18:00:00Z,114,144.6,47.9,18,990
2016-0009,CH2016BST.txt,CHANTHU,2016-08-18T00:00:00Z,120,145.5,51.8,15,990
2016-0009,CH2016BST.txt,CHANTHU,2016-08-18T06:00:00Z,126,146.5,54.6,15,990
2016-0009,CH2016BST.txt,CHANTHU,2016-08-18T12:00:00Z,132,147.5,57.8,15,990
2016-0009,CH2016BST.txt,CHANTHU,2016-08-18T18:00:00Z,138,149.1,60.5,10,990
2016-0010,CH2016BST.txt,DIANMU,2016-08-15T06:00:00Z,0,117.1,21.9,13,995
2016-0010,CH2016BST.txt,DIANMU,2016-08-15T12:00:00Z,6,116.3,21.7,13,995
2016-0010,CH2016BST.txt,DIANMU,2016-08-15T18:00:00Z,12,115.4,21.6,13,995
2016-0010,CH2016BST.txt,DIANMU,2016-08-16T00:00:00Z,18,114.7,21.6,13,995
2016-0010,CH2016BST.txt,DIANMU,2016-08-16T06:00:00Z,24,113.9,21.7,13,994
2016-0010,CH2016BST.txt,DIANMU,2016-08-16T12:00:00Z,30,113.6,21.7,13,994
2016-0010,CH2016BST.txt,DIANMU,2016-08-16T18:00:00Z,36,113.3,21.6,13,992
2016-0010,CH2016BST.txt,DIANMU,2016-08-17T00:00:00Z,42,113.1,21.5,15,992
2016-0010,CH2016BST.txt,DIANMU,2016-08-17T06:00:00Z,48,112.9,21.4,15,992
2016-0010,CH2016BST.txt,DIANMU,2016-08-17T12:00:00Z,54,112.7,21.3,15,992
2016-0010,CH2016BST.txt,DIANMU,2016-08-17T18:00:00Z,60,112.4,21.2,15,990
2016-0010,CH2016BST.txt,DIANMU,2016-08-18T00:00:00Z,66,112.0,21.1,18,985
2016-0010,CH2016BST.txt,DIANMU,2016-08-18T06:00:00Z,72,110.8,20.9,20,982
2016-0010,CH2016BST.txt,DIANMU,2016-08-18T12:00:00Z,78,109.6,20.4,20,982
2016-0010,CH2016BST.txt,DIANMU,2016-08-18T18:00:00Z,84,108.6,20.4,23,980
2016-0010,CH2016BST.txt,DIANMU,2016-08-19T00:00:00Z,90,107.6,20.5,23,980
2016-0010,CH2016BST.txt,DIANMU,2016-08-19T06:00:00Z,96,106.5,20.7,23,980
2016-0010,CH2016BST.txt,DIANMU,2016-08-19T12:00:00Z,102,105.0,20.9,20,988
2016-0010,CH2016BST.txt,DIANMU,2016-08-19T18:00:00Z,108,103.0,21.6,13,996
2016-0010,CH2016BST.txt,DIANMU,2016-08-20T00:00:00Z,114,101.3,23.0,10,998
2016-0011,CH2016BST.txt,MINDULLE,2016-08-17T00:00:00Z,0,138.9,15.3,10,1004
2016-0011,CH2016BST.txt,MINDULLE,2016-08-17T06:00:00Z,6,139.9,15.2,13,1002
2016-0011,CH2016BST.txt,MINDULLE,2016-08-17T12:00:00Z,12,140.6,15.1,13,1002
2016-0011,CH2016BST.txt,MINDULLE,2016-08-17T18:00:00Z,18,141.3,15.1,15,1000
2016-0011,CH2016BST.txt,MINDULLE,2016-08-18T00:00:00Z,24,142.0,15.3,15,1000
2016-0011,CH2016BST.txt,MINDULLE,2016-08-18T06:00:00Z,30,142.8,15.7,15,1000
2016-0011,CH2016BST.txt,MINDULLE,2016-08-18T12:00:00Z,36,143.1,16.2,15,1000
2016-0011,CH2016BST.txt,MINDULLE,2016-08-18T18:00:00Z,42,143.0,16.9,15,1000
2016-0011,CH2016BST.txt,MINDULLE,2016-08-19T00:00:00Z,48,142.5,17.3,18,998
2016-0011,CH2016BST.txt,MINDULLE,2016-08-19T06:00:00Z,54,141.7,17.9,18,998
2016-0011,CH2016BST.txt,MINDULLE,2016-08-19T12:00:00Z,60,140.9,18.6,18,998
2016-0011,CH2016BST.txt,MINDULLE,2016-08-19T18:00:00Z,66,140.7,19.6,18,998
2016-0011,CH2016BST.txt,MINDULLE,2016-08-20T00:00:00Z,72,140.8,20.4,20,995
2016-0011,CH2016BST.txt,MINDULLE,2016-08-20T06:00:00Z,78,141.0,22.2,23,992
2016-0011,CH2016BST.txt,MINDULLE,2016-08-20T12:00:00Z,84,141.1,24.2,23,992
2016-0011,CH2016BST.txt,MINDULLE,2016-08-20T18:00:00Z,90,140.8,26.2,23,992
2016-0011,CH2016BST.txt,MINDULLE,2016-08-21T00:00:00Z,96,140.6,28.0,25,990
2016-0011,CH2016BST.txt,MINDULLE,2016-08-21T06:00:00Z,102,139.9,29.8,25,990
2016-0011,CH2016BST.txt,MINDULLE,2016-08-21T12:00:00Z,108,139.6,31.6,28,985
2016-0011,CH2016BST.txt,MINDULLE,2016-08-21T18:00:00Z,114,139.2,33.2,30,980
2016-0011,CH2016BST.txt,MINDULLE,2016-08-22T00:00:00Z,120,139.4,34.3,30,980
2016-0011,CH2016BST.txt,MINDULLE,2016-08-22T06:00:00Z,126,140.0,35.9,30,980
2016-0011,CH2016BST.txt,MINDULLE,2016-08-22T12:00:00Z,132,140.6,37.8,25,985
2016-0011,CH2016BST.txt,MINDULLE,2016-08-22T18:00:00Z,138,141.6,40.6,23,992
2016-0011,CH2016BST.txt,MINDULLE,2016-08-23T00:00:00Z,144,143.4,43.6,20,995
2016-0012,CH2016BST.txt,LIONROCK,2016-08-17T18:00:00Z,0,153.6,28.3,15,1000
2016-0012,CH2016BST.txt,LIONROCK,2016-08-18T00:00:00Z,6,152.0,29.1,15,1000
2016-0012,CH2016BST.txt,LIONROCK,2016-08-18T06:00:00Z,12,150.0,30.3,15,1000
2016-0012,CH2016BST.txt,LIONROCK,2016-08-18T12:00:00Z,18,148.7,31.3,15,1000
2016-0012,CH2016BST.txt,LIONROCK,2016-08-18T18:00:00Z,24,146.8,32.2,15,1000
2016-0012,CH2016BST.txt,LIONROCK,2016-08-19T00:00:00Z,30,144.9,32.8,15,1000
2016-0012,CH2016BST.txt,LIONROCK,2016-08-19T06:00:00Z,36,142.9,33.1,15,1000
2016-0012,CH2016BST.txt,LIONROCK,2016-08-19T12:00:00Z,42,141.3,32.9,15,998
2016-0012,CH2016BST.txt,LIONROCK,2016-08-19T18:00:00Z,48,139.8,32.4,18,995
2016-0012,CH2016BST.txt,LIONROCK,2016-08-20T00:00:00Z,54,138.6,31.6,18,995
2016-0012,CH2016BST.txt,LIONROCK,2016-08-20T06:00:00Z,60,137.5,31.1,18,995
2016-0012,CH2016BST.txt,LIONROCK,2016-08-20T12:00:00Z,66,136.6,30.8,18,995
2016-0012,CH2016BST.txt,LIONROCK,2016-08-20T18:00:00Z,72,135.5,30.4,18,995
2016-0012,CH2016BST.txt,LIONROCK,2016-08-21T00:00:00Z,78,134.3,30.0,18,995
2016-0012,CH2016BST.txt,LIONROCK,2016-08-21T06:00:00Z,84,133.6,29.5,18,995
2016-0012,CH2016BST.txt,LIONROCK,2016-08-21T12:00:00Z,90,133.3,29.3,20,990
2016-0012,CH2016BST.txt,LIONROCK,2016-08-21T18:00:00Z,96,133.2,29.0,20,990
2016-0012,CH2016BST.txt,LIONROCK,2016-08-22T00:00:00Z,102,133.3,28.8,20,990
2016-0012,CH2016BST.txt,LIONROCK,2016-08-22T06:00:00Z,108,133.6,28.7,20,990
2016-0012,CH2016BST.txt,LIONROCK,2016-08-22T12:00:00Z,114,134.1,28.6,23,990
2016-0012,CH2016BST.txt,LIONROCK,2016-08-22T18:00:00Z,120,134.3,28.2,23,990
2016-0012,CH2016BST.txt,LIONROCK,2016-08-23T00:00:00Z,126,134.5,27.9,25,988
2016-0012,CH2016BST.txt,LIONROCK,2016-08-23T06:00:00Z,132,134.3,27.4,28,985
2016-0012,CH2016BST.txt,LIONROCK,2016-08-23T12:00:00Z,138,134.1,26.8,30,980
2016-0012,CH2016BST.txt,LIONROCK,2016-08-23T18:00:00Z,144,133.3,26.0,33,975
2016-0012,CH2016BST.txt,LIONROCK,2016-08-24T00:00:00Z,150,132.8,25.4,38,965
2016-0012,CH2016BST.txt,LIONROCK,2016-08-24T06:00:00Z,156,132.3,24.9,42,955
2016-0012,CH2016BST.txt,LIONROCK,2016-08-24T12:00:00Z,162,131.8,24.4,42,955
2016-0012,CH2016BST.txt,LIONROCK,2016-08-24T18:00:00Z,168,131.4,23.9,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-25T00:00:00Z,174,131.0,23.6,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-25T06:00:00Z,180,130.9,23.5,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-25T12:00:00Z,186,130.8,23.5,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-25T18:00:00Z,192,130.5,23.0,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-26T00:00:00Z,198,130.9,23.1,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-26T06:00:00Z,204,131.3,23.1,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-26T12:00:00Z,210,132.1,23.2,42,955
2016-0012,CH2016BST.txt,LIONROCK,2016-08-26T18:00:00Z,216,132.5,23.5,42,955
2016-0012,CH2016BST.txt,LIONROCK,2016-08-27T00:00:00Z,222,133.0,23.8,45,950
2016-0012,CH2016BST.txt,LIONROCK,2016-08-27T06:00:00Z,228,133.9,24.0,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-27T12:00:00Z,234,134.7,24.5,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-27T18:00:00Z,240,135.5,25.1,48,945
2016-0012,CH2016BST.txt,LIONROCK,2016-08-28T00:00:00Z,246,136.6,26.1,50,940
