storm_id,source_file,storm_name,timestamp,t_hours,lng,lat,wind_speed,pressure
2017-0003,CH2017BST.txt,MERBOK,2017-06-12T18:00:00Z,66,114.6,22.9,23,990
2017-0003,CH2017BST.txt,MERBOK,2017-06-13T00:00:00Z,72,114.8,23.9,15,998
2017-0003,CH2017BST.txt,MERBOK,2017-06-13T06:00:00Z,78,115.5,25.2,13,1002
2017-0003,CH2017BST.txt,MERBOK,2017-06-13T12:00:00Z,84,116.4,26.2,10,1005
2017-0003,CH2017BST.txt,MERBOK,2017-06-13T18:00:00Z,90,117.3,27.5,10,1006
2017-0004,CH2017BST.txt,NANMADOL,2017-07-01T06:00:00Z,0,132.2,15.8,13,1002
2017-0004,CH2017BST.txt,NANMADOL,2017-07-01T12:00:00Z,6,130.3,17.0,15,1000
2017-0004,CH2017BST.txt,NANMADOL,2017-07-01T18:00:00Z,12,128.8,18.8,15,1000
2017-0004,CH2017BST.txt,NANMADOL,2017-07-02T00:00:00Z,18,126.8,20.7,18,998
2017-0004,CH2017BST.txt,NANMADOL,2017-07-02T06:00:00Z,24,125.7,22.2,18,998
2017-0004,CH2017BST.txt,NANMADOL,2017-07-02T12:00:00Z,30,124.7,23.5,20,995
2017-0004,CH2017BST.txt,NANMADOL,2017-07-02T18:00:00Z,36,124.0,24.8,23,992
2017-0004,CH2017BST.txt,NANMADOL,2017-07-03T00:00:00Z,42,124.3,26.2,25,988
2017-0004,CH2017BST.txt,NANMADOL,2017-07-03T06:00:00Z,48,124.9,27.8,28,985
2017-0004,CH2017BST.txt,NANMADOL,2017-07-03T12:00:00Z,54,126.2,29.5,28,985
2017-0004,CH2017BST.txt,NANMADOL,2017-07-03T18:00:00Z,60,127.7,31.3,25,988
2017-0004,CH2017BST.txt,NANMADOL,2017-07-04T00:00:00Z,66,130.3,32.9,25,988
2017-0004,CH2017BST.txt,NANMADOL,2017-07-04T06:00:00Z,72,133.8,33.7,25,988
2017-0004,CH2017BST.txt,NANMADOL,2017-07-04T12:00:00Z,78,138.2,34.1,25,988
2017-0004,CH2017BST.txt,NANMADOL,2017-07-04T18:00:00Z,84,142.6,35.1,23,992
2017-0004,CH2017BST.txt,NANMADOL,2017-07-05T00:00:00Z,90,146.0,36.0,18,998
2017-0004,CH2017BST.txt,NANMADOL,2017-07-05T06:00:00Z,96,150.5,36.8,18,998
2017-0004,CH2017BST.txt,NANMADOL,2017-07-05T12:00:00Z,102,155.0,38.2,15,996
2017-0004,CH2017BST.txt,NANMADOL,2017-07-05T18:00:00Z,108,160.0,40.0,15,996
2017-0004,CH2017BST.txt,NANMADOL,2017-07-06T00:00:00Z,114,165.0,42.5,15,996
2017-0004,CH2017BST.txt,NANMADOL,2017-07-06T06:00:00Z,120,169.0,46.4,15,996
2017-0005,CH2017BST.txt,TALAS,2017-07-14T06:00:00Z,0,113.3,16.2,13,1002
2017-0005,CH2017BST.txt,TALAS,2017-07-14T12:00:00Z,6,112.9,16.4,13,1002
2017-0005,CH2017BST.txt,TALAS,2017-07-14T18:00:00Z,12,112.6,16.6,15,1000
2017-0005,CH2017BST.txt,TALAS,2017-07-15T00:00:00Z,18,112.3,16.8,15,1000
2017-0005,CH2017BST.txt,TALAS,2017-07-15T06:00:00Z,24,111.8,17.0,18,998
2017-0005,CH2017BST.txt,TALAS,2017-07-15T12:00:00Z,30,111.1,17.2,18,998
2017-0005,CH2017BST.txt,TALAS,2017-07-15T18:00:00Z,36,110.3,17.5,20,995
2017-0005,CH2017BST.txt,TALAS,2017-07-16T00:00:00Z,42,109.6,17.7,23,992
2017-0005,CH2017BST.txt,TALAS,2017-07-16T06:00:00Z,48,108.4,18.1,25,988
2017-0005,CH2017BST.txt,TALAS,2017-07-16T12:00:00Z,54,107.1,18.4,25,988
2017-0005,CH2017BST.txt,TALAS,2017-07-16T18:00:00Z,60,105.7,18.5,25,988
2017-0005,CH2017BST.txt,TALAS,2017-07-17T00:00:00Z,66,104.0,18.9,18,996
2017-0005,CH2017BST.txt,TALAS,2017-07-17T06:00:00Z,72,102.3,19.0,15,998
2017-0005,CH2017BST.txt,TALAS,2017-07-17T12:00:00Z,78,100.9,19.3,15,998
2017-0005,CH2017BST.txt,TALAS,2017-07-17T18:00:00Z,84,99.9,19.7,13,1000
2017-0006,CH2017BST.txt,NORU,2017-07-19T18:00:00Z,0,161.2,26.4,13,1008
2017-0006,CH2017BST.txt,NORU,2017-07-20T00:00:00Z,6,160.6,26.8,13,1008
2017-0006,CH2017BST.txt,NORU,2017-07-20T06:00:00Z,12,160.0,27.1,13,1008
2017-0006,CH2017BST.txt,NORU,2017-07-20T12:00:00Z,18,159.1,27.3,15,1006
2017-0006,CH2017BST.txt,NORU,2017-07-20T18:00:00Z,24,158.3,27.6,15,1006
2017-0006,CH2017BST.txt,NORU,2017-07-21T00:00:00Z,30,157.7,28.0,18,1004
2017-0006,CH2017BST.txt,NORU,2017-07-21T06:00:00Z,36,156.9,28.2,18,1004
2017-0006,CH2017BST.txt,NORU,2017-07-21T12:00:00Z,42,155.7,28.4,18,1004
2017-0006,CH2017BST.txt,NORU,2017-07-21T18:00:00Z,48,154.7,28.6,18,1004
2017-0006,CH2017BST.txt,NORU,2017-07-22T00:00:00Z,54,153.8,28.7,20,998
2017-0006,CH2017BST.txt,NORU,2017-07-22T06:00:00Z,60,153.2,28.7,20,998
2017-0006,CH2017BST.txt,NORU,2017-07-22T12:00:00Z,66,152.5,28.6,23,992
2017-0006,CH2017BST.txt,NORU,2017-07-22T18:00:00Z,72,151.9,28.5,25,990
2017-0006,CH2017BST.txt,NORU,2017-07-23T00:00:00Z,78,151.3,28.3,28,985
2017-0006,CH2017BST.txt,NORU,2017-07-23T06:00:00Z,84,151.2,28.2,30,980
2017-0006,CH2017BST.txt,NORU,2017-07-23T12:00:00Z,90,151.4,28.1,33,975
2017-0006,CH2017BST.txt,NORU,2017-07-23T18:00:00Z,96,151.7,27.5,33,975
2017-0006,CH2017BST.txt,NORU,2017-07-24T00:00:00Z,102,152.3,27.1,38,965
2017-0006,CH2017BST.txt,NORU,2017-07-24T06:00:00Z,108,152.9,26.8,40,960
2017-0006,CH2017BST.txt,NORU,2017-07-24T12:00:00Z,114,154.2,26.3,40,960
2017-0006,CH2017BST.txt,NORU,2017-07-24T18:00:00Z,120,155.6,25.9,40,960
2017-0006,CH2017BST.txt,NORU,2017-07-25T00:00:00Z,126,156.6,25.7,40,960
2017-0006,CH2017BST.txt,NORU,2017-07-25T06:00:00Z,132,157.5,25.9,40,960
2017-0006,CH2017BST.txt,NORU,2017-07-25T12:00:00Z,138,158.1,26.2,40,960
2017-0006,CH2017BST.txt,NORU,2017-07-25T18:00:00Z,144,158.4,27.0,38,965
2017-0006,CH2017BST.txt,NORU,2017-07-26T00:00:00Z,150,157.9,28.0,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-26T06:00:00Z,156,157.1,29.0,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-26T12:00:00Z,162,155.6,29.9,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-26T18:00:00Z,168,154.1,30.4,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-27T00:00:00Z,174,152.2,30.8,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-27T06:00:00Z,180,150.6,31.0,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-27T12:00:00Z,186,148.5,30.8,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-27T18:00:00Z,192,146.9,30.4,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-28T00:00:00Z,198,145.3,29.6,33,975
2017-0006,CH2017BST.txt,NORU,2017-07-28T06:00:00Z,204,144.4,28.8,33,975
2017-0006,CH2017BST.txt,NORU,2017-07-28T12:00:00Z,210,143.4,28.2,33,975
2017-0006,CH2017BST.txt,NORU,2017-07-28T18:00:00Z,216,143.0,27.8,33,975
2017-0006,CH2017BST.txt,NORU,2017-07-29T00:00:00Z,222,142.6,27.2,30,980
2017-0006,CH2017BST.txt,NORU,2017-07-29T06:00:00Z,228,142.2,26.3,30,980
2017-0006,CH2017BST.txt,NORU,2017-07-29T12:00:00Z,234,141.9,25.3,30,980
2017-0006,CH2017BST.txt,NORU,2017-07-29T18:00:00Z,240,141.8,24.5,30,980
2017-0006,CH2017BST.txt,NORU,2017-07-30T00:00:00Z,246,141.6,23.9,33,975
2017-0006,CH2017BST.txt,NORU,2017-07-30T06:00:00Z,252,141.5,23.4,35,970
2017-0006,CH2017BST.txt,NORU,2017-07-30T12:00:00Z,258,141.4,22.9,42,955
2017-0006,CH2017BST.txt,NORU,2017-07-30T18:00:00Z,264,140.9,22.8,52,935
2017-0006,CH2017BST.txt,NORU,2017-07-31T00:00:00Z,270,140.4,22.8,52,935
2017-0006,CH2017BST.txt,NORU,2017-07-31T06:00:00Z,276,139.9,22.9,52,935
2017-0006,CH2017BST.txt,NORU,2017-07-31T12:00:00Z,282,139.3,23.0,52,935
2017-0006,CH2017BST.txt,NORU,2017-07-31T18:00:00Z,288,138.8,23.3,48,945
2017-0006,CH2017BST.txt,NORU,2017-08-01T00:00:00Z,294,138.3,23.6,48,945
2017-0006,CH2017BST.txt,NORU,2017-08-01T06:00:00Z,300,137.7,24.0,45,950
2017-0006,CH2017BST.txt,NORU,2017-08-01T12:00:00Z,306,137.2,24.5,45,950
2017-0006,CH2017BST.txt,NORU,2017-08-01T18:00:00Z,312,136.7,25.0,45,950
2017-0006,CH2017BST.txt,NORU,2017-08-02T00:00:00Z,318,136.4,25.4,45,950
2017-0006,CH2017BST.txt,NORU,2017-08-02T06:00:00Z,324,136.0,25.8,45,950
2017-0006,CH2017BST.txt,NORU,2017-08-02T12:00:00Z,330,135.6,26.2,45,950
2017-0006,CH2017BST.txt,NORU,2017-08-02T18:00:00Z,336,135.4,26.7,45,950
2017-0006,CH2017BST.txt,NORU,2017-08-03T00:00:00Z,342,134.9,27.4,42,955
2017-0006,CH2017BST.txt,NORU,2017-08-03T06:00:00Z,348,134.1,27.9,42,955
2017-0006,CH2017BST.txt,NORU,2017-08-03T12:00:00Z,354,133.4,28.1,40,960
2017-0006,CH2017BST.txt,NORU,2017-08-03T18:00:00Z,360,132.4,28.3,40,960
2017-0006,CH2017BST.txt,NORU,2017-08-04T00:00:00Z,366,131.4,28.5,40,960
2017-0006,CH2017BST.txt,NORU,2017-08-04T06:00:00Z,372,131.1,28.7,38,965
2017-0006,CH2017BST.txt,NORU,2017-08-04T12:00:00Z,378,130.8,28.9,38,965
2017-0006,CH2017BST.txt,NORU,2017-08-04T18:00:00Z,384,130.4,29.2,38,965
2017-0006,CH2017BST.txt,NORU,2017-08-05T00:00:00Z,390,130.2,29.6,38,965
2017-0006,CH2017BST.txt,NORU,2017-08-05T06:00:00Z,396,130.1,29.8,38,965
2017-0006,CH2017BST.txt,NORU,2017-08-05T12:00:00Z,402,130.1,30.0,38,965
2017-0006,CH2017BST.txt,NORU,2017-08-05T18:00:00Z,408,130.5,30.3,33,975
2017-0006,CH2017BST.txt,NORU,2017-08-06T00:00:00Z,414,130.9,30.7,33,975
2017-0006,CH2017BST.txt,NORU,2017-08-06T06:00:00Z,420,131.4,31.1,33,975
2017-0006,CH2017BST.txt,NORU,2017-08-06T12:00:00Z,426,132.2,31.7,33,975
2017-0006,CH2017BST.txt,NORU,2017-08-06T18:00:00Z,432,132.9,32.5,33,975
2017-0006,CH2017BST.txt,NORU,2017-08-07T00:00:00Z,438,133.8,33.2,33,975
2017-0006,CH2017BST.txt,NORU,2017-08-07T06:00:00Z,444,135.0,34.0,30,980
2017-0006,CH2017BST.txt,NORU,2017-08-07T12:00:00Z,450,136.3,35.1,28,982
2017-0006,CH2017BST.txt,NORU,2017-08-07T18:00:00Z,456,136.9,35.9,23,985
2017-0006,CH2017BST.txt,NORU,2017-08-08T00:00:00Z,462,137.7,36.8,18,990
2017-0006,CH2017BST.txt,NORU,2017-08-08T06:00:00Z,468,138.2,37.7,18,990
2017-0006,CH2017BST.txt,NORU,2017-08-08T12:00:00Z,474,138.6,38.5,15,992
2017-0006,CH2017BST.txt,NORU,2017-08-08T18:00:00Z,480,138.9,38.9,13,994
2017-0006,CH2017BST.txt,NORU,2017-08-09T00:00:00Z,486,139.3,39.3,13,994
2017-0007,CH2017BST.txt,KULAP,2017-07-20T00:00:00Z,0,177.8,22.9,10,1010
2017-0007,CH2017BST.txt,KULAP,2017-07-20T06:00:00Z,6,177.5,23.2,13,1008
2017-0007,CH2017BST.txt,KULAP,2017-07-20T12:00:00Z,12,177.4,23.8,13,1008
2017-0007,CH2017BST.txt,KULAP,2017-07-20T18:00:00Z,18,177.2,24.6,15,1006
2017-0007,CH2017BST.txt,KULAP,2017-07-21T00:00:00Z,24,177.1,25.4,15,1006
2017-0007,CH2017BST.txt,KULAP,2017-07-21T06:00:00Z,30,177.0,26.5,18,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-21T12:00:00Z,36,176.3,28.2,18,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-21T18:00:00Z,42,175.2,30.2,18,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-22T00:00:00Z,48,172.1,30.5,18,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-22T06:00:00Z,54,170.7,30.2,18,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-22T12:00:00Z,60,169.4,30.1,20,1000
2017-0007,CH2017BST.txt,KULAP,2017-07-22T18:00:00Z,66,168.3,30.3,20,1000
2017-0007,CH2017BST.txt,KULAP,2017-07-23T00:00:00Z,72,167.2,30.5,20,1000
2017-0007,CH2017BST.txt,KULAP,2017-07-23T06:00:00Z,78,166.4,30.7,20,1000
2017-0007,CH2017BST.txt,KULAP,2017-07-23T12:00:00Z,84,165.2,31.1,20,1000
2017-0007,CH2017BST.txt,KULAP,2017-07-23T18:00:00Z,90,164.4,31.5,20,1000
2017-0007,CH2017BST.txt,KULAP,2017-07-24T00:00:00Z,96,163.4,31.9,23,992
2017-0007,CH2017BST.txt,KULAP,2017-07-24T06:00:00Z,102,161.7,32.6,23,992
2017-0007,CH2017BST.txt,KULAP,2017-07-24T12:00:00Z,108,160.0,33.0,23,992
2017-0007,CH2017BST.txt,KULAP,2017-07-24T18:00:00Z,114,158.3,33.2,20,995
2017-0007,CH2017BST.txt,KULAP,2017-07-25T00:00:00Z,120,156.4,33.1,18,998
2017-0007,CH2017BST.txt,KULAP,2017-07-25T06:00:00Z,126,155.0,32.8,18,998
2017-0007,CH2017BST.txt,KULAP,2017-07-25T12:00:00Z,132,153.7,32.4,15,1000
2017-0007,CH2017BST.txt,KULAP,2017-07-25T18:00:00Z,138,152.3,32.0,15,1000
2017-0007,CH2017BST.txt,KULAP,2017-07-26T00:00:00Z,144,151.1,31.7,13,1002
2017-0007,CH2017BST.txt,KULAP,2017-07-26T06:00:00Z,150,149.8,31.2,13,1002
2017-0007,CH2017BST.txt,KULAP,2017-07-26T12:00:00Z,156,148.6,30.2,10,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-26T18:00:00Z,162,147.7,29.2,10,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-27T00:00:00Z,168,147.3,28.1,10,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-27T06:00:00Z,174,147.5,26.8,10,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-27T12:00:00Z,180,148.3,26.0,10,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-27T18:00:00Z,186,149.1,26.3,10,1004
2017-0007,CH2017BST.txt,KULAP,2017-07-28T00:00:00Z,192,149.2,27.0,10,1004
2017-0008,CH2017BST.txt,ROKE,2017-07-21T06:00:00Z,0,124.2,18.7,13,1002
2017-0008,CH2017BST.txt,ROKE,2017-07-21T12:00:00Z,6,123.1,19.3,13,1002
2017-0008,CH2017BST.txt,ROKE,2017-07-21T18:00:00Z,12,121.9,20.0,13,1002
2017-0008,CH2017BST.txt,ROKE,2017-07-22T00:00:00Z,18,120.7,20.7,15,1000
2017-0008,CH2017BST.txt,ROKE,2017-07-22T03:00:00Z,21,119.9,21.0,15,1000
2017-0008,CH2017BST.txt,ROKE,2017-07-22T06:00:00Z,24,119.1,21.3,15,1000
2017-0008,CH2017BST.txt,ROKE,2017-07-22T09:00:00Z,27,118.5,21.5,18,998
2017-0008,CH2017BST.txt,ROKE,2017-07-22T12:00:00Z,30,117.7,21.6,18,998
2017-0008,CH2017BST.txt,ROKE,2017-07-22T15:00:00Z,33,116.9,21.7,18,998
2017-0008,CH2017BST.txt,ROKE,2017-07-22T18:00:00Z,36,116.2,21.8,18,998
2017-0008,CH2017BST.txt,ROKE,2017-07-22T21:00:00Z,39,115.5,22.0,18,998
2017-0008,CH2017BST.txt,ROKE,2017-07-23T00:00:00Z,42,114.8,22.3,20,995
2017-0008,CH2017BST.txt,ROKE,2017-07-23T06:00:00Z,48,113.3,22.7,15,1000
2017-0008,CH2017BST.txt,ROKE,2017-07-23T12:00:00Z,54,111.1,22.6,13,1004
2017-0009,CH2017BST.txt,SONCA,2017-07-21T00:00:00Z,0,114.5,17.5,13,1004
2017-0009,CH2017BST.txt,SONCA,2017-07-21T06:00:00Z,6,113.7,17.8,13,1004
2017-0009,CH2017BST.txt,SONCA,2017-07-21T12:00:00Z,12,113.1,17.9,13,1004
2017-0009,CH2017BST.txt,SONCA,2017-07-21T18:00:00Z,18,112.7,17.9,13,1004
2017-0009,CH2017BST.txt,SONCA,2017-07-22T00:00:00Z,24,112.3,17.8,13,1004
2017-0009,CH2017BST.txt,SONCA,2017-07-22T06:00:00Z,30,112.0,17.7,15,1000
2017-0009,CH2017BST.txt,SONCA,2017-07-22T12:00:00Z,36,111.7,17.7,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-22T18:00:00Z,42,111.5,17.7,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-23T00:00:00Z,48,111.4,17.6,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-23T06:00:00Z,54,111.4,17.5,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-23T12:00:00Z,60,111.4,17.4,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-23T18:00:00Z,66,111.4,17.2,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-24T00:00:00Z,72,111.2,17.1,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-24T06:00:00Z,78,110.9,17.0,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-24T12:00:00Z,84,110.3,16.9,20,995
2017-0009,CH2017BST.txt,SONCA,2017-07-24T18:00:00Z,90,109.6,17.0,20,995
2017-0009,CH2017BST.txt,SONCA,2017-07-25T00:00:00Z,96,108.7,17.2,20,995
2017-0009,CH2017BST.txt,SONCA,2017-07-25T06:00:00Z,102,107.3,17.1,20,995
2017-0009,CH2017BST.txt,SONCA,2017-07-25T12:00:00Z,108,106.0,16.8,18,998
2017-0009,CH2017BST.txt,SONCA,2017-07-25T18:00:00Z,114,104.9,16.3,15,998
2017-0009,CH2017BST.txt,SONCA,2017-07-26T00:00:00Z,120,104.2,16.1,15,998
2017-0009,CH2017BST.txt,SONCA,2017-07-26T06:00:00Z,126,103.7,16.1,15,998
2017-0009,CH2017BST.txt,SONCA,2017-07-26T12:00:00Z,132,103.3,16.1,15,998
2017-0009,CH2017BST.txt,SONCA,2017-07-26T18:00:00Z,138,103.0,16.2,15,998
2017-0009,CH2017BST.txt,SONCA,2017-07-27T00:00:00Z,144,103.1,16.5,15,998
2017-0009,CH2017BST.txt,SONCA,2017-07-27T06:00:00Z,150,103.5,16.7,15,998
2017-0009,CH2017BST.txt,SONCA,2017-07-27T12:00:00Z,156,103.8,16.9,13,1000
2017-0009,CH2017BST.txt,SONCA,2017-07-27T18:00:00Z,162,104.2,17.1,13,1000
2017-0009,CH2017BST.txt,SONCA,2017-07-28T00:00:00Z,168,104.1,17.4,10,1002
2017-0009,CH2017BST.txt,SONCA,2017-07-28T06:00:00Z,174,104.0,17.6,10,1002
2017-0009,CH2017BST.txt,SONCA,2017-07-28T12:00:00Z,180,103.8,17.6,10,1002
2017-0009,CH2017BST.txt,SONCA,2017-07-28T18:00:00Z,186,103.6,17.7,10,1004
2017-0009,CH2017BST.txt,SONCA,2017-07-29T00:00:00Z,192,103.7,17.8,10,1004
2017-0009,CH2017BST.txt,SONCA,2017-07-29T06:00:00Z,198,103.8,17.9,10,1004
2017-0010,CH2017BST.txt,NESAT,2017-07-25T00:00:00Z,0,128.9,12.7,13,1002
2017-0010,CH2017BST.txt,NESAT,2017-07-25T06:00:00Z,6,128.5,13.3,13,1002
2017-0010,CH2017BST.txt,NESAT,2017-07-25T12:00:00Z,12,128.4,14.0,13,1002
2017-0010,CH2017BST.txt,NESAT,2017-07-25T18:00:00Z,18,128.3,14.7,13,1002
2017-0010,CH2017BST.txt,NESAT,2017-07-26T00:00:00Z,24,128.1,15.4,15,1000
